puuid,accountId,summonerId,summonerName,leaguePoints
nrrSBmpXGOB_LNHc1EVIkKQNwdgR2QelIz4k8S0t8HOSIrnxbrHOM9DLdY1H9OY0n60V7eupA81Iig,o63-MjTKSYQtvJ5Cykz5NB8gPKDcMExMDAhts5lW_88BSNs,8dqiIbxiMq903B2fI107MbyWTAghMOK3YTN4C62E3jslUNU,BizGG,684
YwpLI57IWL7LcAIvxOWXkufgLqxfozUoD4q-bm9Hi0FX_AGCtwdFbIoyWKHQkpPMzBJvGG_8hmECBQ,DUaFfTWHkl_lBB-8SziKU96W121o4ZQTF83wpP1QGZzoda8,Os6dQa4ZHu1e9xW3zpfFhrJM9X1DGX6g4UQtKYEGkriv5qY,DIV zlaksd,684
8wVC2kRtMwDJ2uFbkbzDn4bRJY0rk_5TIJF73pLNZXp6w_ZiKBplubKVBE3V9k-yrcJvcvjNzjf2_w,Kwmh5skajRTItZz9Ey8G16uUIErHsn9sAgLBggmCeqPqNYs,iaBZoWBZjZ46_zn0e_8FjJNOKEumvezCDb9R5P6I26OdJ-Sm,Viel Glüück,684
XS-b1CVT-e5HxipSja1g-eOUm6l8T2mnhnWeRNjO0AbhbVmuUQgQ8GLAH5g-rWjJikAxWA1cWdIykw,d7F-tMA_zoI2q3dL9LIlrrG6NO3xbL-7dRou_hzZtS2Uc2g,NXiMMlx-4ZYjLSJogslBS-iGBmxORB2SNKiF_xfiQS9QZ5ul,yoyou mei,684
m7diwdVt3jygNw3PO4SXXjRKMlEZu3fukilaMCtOhg70frWoLmSJTfFwTAraVJo-zi2UTt75vOd38Q,tzxeBHV3vpfKaI4Abyps621gsiVWyruQ6jpRj5RQ830w2m7HT5d0Y35d,AvXa-4cJXI6kiSDXgwkPx2aoe2WQHBrT44t2AP-kg4tlSS9o,200 SAKUYA,684
LvVnaeYimLMfQTWsJ0iW07XMwMkMcXXPtfCWtUU8AIU3fYV5HNSmY399-szBwaC9CXECS02SQbaAmg,bq6P028mkIpDEDewdCigxdIyuKb5tVlIME80rSqxlG17HaE,KsuJ9JQlWOYBtjN8nxjJUmu961PWzTJjuzLfF1gptvfgVAI,500g Spaghetti,684
9dxMK9BZfspV3slNikkqE3gL8y0enWxYyF9UU_d5JnhFUbyHJEEgWO8BwmP_Tmq6WbTJApUbKL1C-w,u8Q9T9CypupehVeOJ6wmImHlc3oQRESNH--UVoOexy3Yl0M,GRNlOCtv2DlE3Dkb8db_WEZqSiHu-99KyAM6MD5L_WOJszEh,rayndex33,684
t-qeoZcHLcIQA1zP0Yz16seGYVZfXBdGS2dhZxBQsyYcDSYJIuCjhAfzGopnpsrdefGYCiqJLMV7Cg,oddXkuS4xny_UJzWdiAx0YJV34yuQROxC2I0j6xqTy7tYJWnp_QZgBeg,C1bKeFmjAauHo4hCsgIgWN_doMTmnCY6v53r2oCmzs39fxv2,fightingg,684
v7bNxf0Qi1qWxhAgkwhzjaFjV30TDHoTx_OOP2pbh8_g4L5Y__5IU_rbvx1X0DH8WQQ8JUK9KetWgg,PYEi50rvieAiRk7dx_3dEck4ST43NNTyDGwOTeiGbNPrIw,K3WHvWN_7W746JhYeFqhX-EyQIV6TeTe9-g0czr0L6g61EI,Svelander,683
XlTNB0mTNlihi0xQCFKuh91crV-2jLpMRBadp0ddYv76bA9T7sNMI8NmutNPLqTC2705ooPHz6N6FA,s4IqJy0IbMBDr7H5lZhMJbXs-hcR0Ggu8nuxaPFCjdyqDBo,S-leNpTfXNBx-hPG2TmOm43I3fFuU8hCaeCMG_BsovC6lF8,Tobi4,683
IBlnwxEExrcZ242VKAhRf9IrZNWQgw0ayOadnKrM8cmzrjVu4vX9MnuNOY3WSLn8pyzKKhOTTGfvyw,u_oKaCvkpokcTnhL8P-KYksRLC3L5EYY82OF_rTlQe2o_S6yXsSI5KDz,7hKRJ3iRGd-ZMBhvaiNIr_SRDYDdfE3erny4rRyMLoClqPCPqKYarPkW-g,Jordan Trace,683
0BtnCbbjaYhvYrEeMUT4fP68oP76sgMHELr-Pbn7NB4IiOgeYx1WEf5nb7-0iuS63zN8JGA-NUA_fg,ulaEW-34m1BHqwVfgt2Zj2oIe8Iq8mEol08g54bhY92w1RA,8N87aVOD0oancoS5BcW7VfNXN36cPz3Ca01sZRBzGR37sLw,da go lapa6,683
oU56KrqgVcHOXOEwfsai9B7I8f4qW-VCSch_wbDTV6bGO0pPlzICsQNJmDr7zaFEuxgPvCI6SfWS_g,LW8PfIq3Xe4I87qqGzAW9cECpveQmK_BMM8KUa1mb_YmiRo,eFx-_P1rh2PFVUAJ6ce_kCQTnfIvELTs7x6PRYC5TnSoL9U,FACE FARTER 44,683
l4sHjXaAeS5OTS_OSOszmjC945Sr-vqnJqnkE-R7LLDt1hxjckEua8imV8kQ1IKoks4cGQK4oDLzNA,oduAP-lRF2arfuP_QilhpK26r2n5ugoV0IEOAq-PjJbYjgU,YQtrHsHZthQFqumHsNQHH2gUdAw6TeV_QB2SR_LBKW2iXFE,silkysmath,683
nfJTOZToqz8s0szpOilMQfEnMsWtnIrm5-z1z6ZezkfGEXXylYpIWBN02cci2TlRM6xzNRjOue1dyQ,DQbOoWtZ9Ec-0rF4g3Ifd8xIEu2DTX7stRft1UvwmSFKWfKfvK8dEfWr,sKi5yEwLf5fQt3HX-zuEX0Qgj77RPPSk49NRoSMhwP9ILQZbTgLFml194Q,ShIatan,683
O3-8HjLaDFb5NAXrzhBAgP2jJTjA6lMpOEYFGeWbb93Nu4APFFJ-C1iXzFq2ADr4M3fPPyqqttjNTg,VUydHlPbqcvfaNnOSDBoWc9mwTz51vt2k-om4CsCLfF32oJijqJeY8hq,2myAIgFOCuviH2SDDhSPejvCicJUg5EEPMM6XZZ2FcsY-Vzp,Emiw,683
C7v9wY3YlsprdF73q_KaCTNTp_aCA1bP3mR6vQjgZJ5IdGNhergyH_shYmSmb0Zw45VSp8OwclsCGA,DmP8KH_SEXTael96f6kQ9s_01M0Yzu-mcD-0Ug6zT9WR0w,ygn_k4F8qi9ONfDC8nDgUc4qQnrMWCi_GBAmow0oB8_I_dA,Ariscy,683
nEItSV1y0e0vK3ZYVJ59R5zRAJWLT-gsyrLaSPiVYV265gJWDX__guSXMlSKpsdx8Dg1DVnD2PV3oA,sTWtJ9DYPLkfvpr_hzSuXVMsun2ArhH9zVxW0urjWYoKPzA,gS8gAGjhNW7em_N8pLmdIFi_43lewGl0TNVyf5wteAA9RNg,Pls 404 Riven,683
wvm-SwtEQZJA9O-G6aZ1oXyiQ2XtnSgMvKxUrcF8pVtqtilgUsJQnre_SWSxtuMN6F_uTwVrXttd3g,ddALuaSQD2FL6g83iuLf4tRerLOIpO_MYYkwnvv_N29xGv4,piMAy7wLkyFfuvhnAQZm8y1IB6hSUM-SUmrtHjBOqx_xiAs,UItraInstinctTop,683
NTMHlQnrODc6iWdx0nbx-2QOeO1ld9nVsBG_-u9GTCyGO7lGUeyp_6TvUwItEIXv3-KSvSWvm6uKpA,wL6KiTOAmSRDETNheb1UVbB8srZIBoBgRYpCVI87cXEXpA,JnNR5zy_ZxeM2ZlP_CIFUsG382xP2GdA16Bw57lFIGeYgJw,SuperiorXemnas,683
yvrn5g5nVdABNYSEKqWu4HflU9MCOv4C1qjvegsIfkXgPCcjCJPIpWXjGT4KRAt85xD72jVGeJagXQ,BTyw7z3OkTHw14WFAjG_-i1XAzE5IM4_Klji6EjYcRS_vsAEbOmg9M5H,H-YwEJ9DcqsFRNxm9GGsLeQGsJHExRKIEx60d1Ro8OkxkB8_PE9Zq6_i4A,Garasharlia,682
_EB34D6SMIbGEqRa8egaRuQz9JUg4cysKwrrtx71Gtllr7B-ojV8SLMqduRJ7nEcUQlDuuTcL7Z56w,ar9oW4xleObV0TSDFL-wuA3BTvEqCizy7EsiMVXXpm8pk4k,WefxDqdLivocUoiQV0g_Kb6vYBqk2xhABloDXRPoc-SIps4,spaghetti bud,682
6eQtMaoh0YOxYiKC6QTQ5BI8utA0B1AyyIikXbhhZEvJfhXQkMd1MoQUonihUNVCS6l8mpHm17D-kA,YImNaWMWGb3UGUw-Nk15t_cyXm_j3jKNR1ySm9y5fOLnYQ,Dyi3RkC8tPi3Q3JZXHx1-dr4nk5y5ssA7e5HADFzKNEr6gE,i am flawed,682
U0pbwz5yEcV_XXhOiHe4QtFPB9PCFuGUxeZ8yyWDbiGwAlr506Gryrk4POFL_FaQVFa4PV7KQXniKA,Q9_-1V0O6gZ3JQZAwEfJV6QuKyOXLekeCv253oqd2Meoczc,2yjY40bEPCB2rkwkq2OsO6TuW-SyICxGYmghdhwNW9ePO3hN,FrostSize,682
QHF7GGcOXJFuhwu0WelsIO5Cq9SA9mvmRZq0O6iwWjIMyEsLGM8kG1tF-v2eo-RRKTiYUQclXnlBxQ,liwtrLaKybnTXSswAjYnHAvk9R4ybFpK8V8gpa5Lijn9zKc,b8i0XZg9aeg5xJ9RPy1_a9IjgaxxnWILIncrVHtAfYji9oE,Lofti,682
On2pjoU3f0vemfy1GxHcw0u339f3RK_WnvpNsrwhT3Y79j57EHWfv3ltnwKRsCU9jzpH4qb0D6BAeQ,73vNTruv_ufMN9HMWxF1tFcxvOS_Cr2o38DvcwAnnD3Yhw,uLtjVsys4ayeW97xWBBDkrJp9JYnyqXq7H-iCH2mRoHn2T0,LΣNNY,682
4ZbpAmKclAFD990EuC1DpKEVG2_DlYV-Rjrlj9CUH3dOkTfeF7hHDq-WXRzj-StQcF8K4NGGGA-qTA,B0IlumRJdjs-FT2HYGG87O2Ag9queugurYsp18g0J0_cQyA,tU9lVkhA9WbuPa6qpFIkJ05RLGsMlqrG-Q0ZkUyDXr0UR8Og,Road2Narnia,682
SzzUhcClinvnpcfzzPP4nqCN285e_5-j4eqLV0hQUV3uXdRAgXexzHnCMduynA0qEGRGEdVQMG0A6Q,_M5XROAY2XUF9Md6MhZoQWHPzvhSK2R9t4FL3RKIsZc8YDFV7PdRPARu,xmJItDX_KhzKWzrecewh07gifVx6tUonGMUaVRaSz87KI-Rg,SirVicta,682
dsB7KnvX_INYlndvT9Xsq3deQLOeBgjmPYB8HeUK49h94zUmmHSngbecgdnN23H8Zh_5sOxvKA4-5g,l20Q82VZn2ZcGl5ktB2QxKKczdwwxz3roHJUH8usvYL9zQ,XlZFceS5t1dD5Lc7wXDFgrkpShE5f8amAkF_fGRBNiJd7js,Coaching Lion,682
hRpvtFipO32yncdzLo2E6x4Hc7u-eVPQ_taACVrPjoV4vxvn9SAzXeTyPxExrRRx1eRmaJboZMIOKA,6qDdLegzwX5JBLjyblJhS4iUHxKR1G-Pv7j8JtNJtAxmtJIZmJcbaMP2,3bqFPjyqb1rDZoRu7KuLAbNh4czJu8P6H8XdNnTcXjHpYT74KObBExwcwA,top1910,682
BGkiKhrdKb_jYBEmGqyt-YsC6JwH6omF9HOZbxu5rTFMdtYTlH56CXmvjG8LRIBBvqDTqjwwi6Jpmg,zOsqXsf-nzdidqRj8HQyzQrSZHPuYiJfbU8l0bmSsKi1eA,goE8NZVJp1eLpJ8xWYk1UaTda51Iib8FfiOVU9VGn_ovvYU,Remix iwnl,682
_wHCoQtpZGTPizgL0iAMXnX3oZUIbmVUp1CZRP0roL39koLAeuFz4cy94DaYaBsRwJNTZdRmqIRuyA,-HlrcUtRxb6doA7PI8FE6woIr27arIyVR3ZMo8vdFQ-GbQ,sDnl9YVHzd9hcSkc01RSqduE1ZQFH-oOz7oVardjhuVWfTA,Daito Okami,682
FN8Km4pzu5XJphOsoStP_snOlGAEEvd6HFIH94zaqCSFVDIvUYgpmZOH5XXcJ3bQxTohvX9MUPpfPw,n66Hq4sJ4pmM7yLUUuxqboNlDbW2DYKlwiP8dy-GZYzFNA,m7Y6nBPU8CXoIm6J3gr3BcyZ6QVe11C-uhBbqB-mFYLayIA,Opossos,682
Jfpy6mgUn-lQ2_A8g2mB60c7_nlULkrsJSsJBg8RZR9MeouIqoWhHTEwoPDDQb4nePfwK8G59d7XVA,e15wGKv0nFOIpYp99Aoqdi8tkPQbH5kZrAtETH-76YX1hhU,2Voh9bD-djcRcHU28MhWFSzNPHbqZnQdH3u4P_MMOHH9ils,JuJuTw0,682
qHW38aIbhF5K7yAdwMUweVJPHqkAwm1TxMQIlD5FXcFwybXjVwTylCL-OO6BitC4wRjUb1DFiQVp8w,FUyLWCH7mugbkcasGUajbwW3BJ_NTBAvWbw858Q0DqDHCQ,RZGSr8i5VgPax1RPLjTZLXrVqEVxA0kVN7MZMDMPh0QuJcc,Ultimatetrix,682
OyhpGuuzn3KKYg9FLYIb8zUGUvmQijwd8uHNq6rf2vGgqWcjHvgdYCyAfFNdjqcwswQSBdc4x32-EQ,6wn_hTOsi40UQcqz0qFSrinyeD8nvfHe5L_AYMEARlDU0Dg,AiskYR0nPH9l2xz0dI62w3ueCFeXjR-4fTltBCHQEcYOXzjR,Naive Smol Kid,682
cDr8J61MTJBg6E-mrN0DzmHOpxD0kB5rRBCbSdiRUdyCAH9uTyqSReoLnfMGW4qfPLxM-RiFmyhNzw,YwqrHoh4KIWaKH1yZDAFud08fOVDGjaw7eJ7icdoFmibSMYP4moPZfqr,UJ2v_gmExN7XkyN8NVh8vVWXbc2wHsaRaCqayE3sBXMToNPWQO0WZXmePg,bestie,682
U2adsZ1Aulqj7_mPvlHw2ToI5QZ8hd1_UvzS4TF53f9zFWefmfVMKdYkxNVNmQi97ffW_2ULd9PidQ,1Tvnn-WVezsMcWfUhGzHLD-f2_A8hSXDP80SJB6vO_Yd5B0y6tvF8AjW,he1c5CBonTFETu9Fi2Jli55SApZlC6MZ6oiNtRBEd2HS_q5zWlz-ZcZetg,Elkkinox,682
qTWqjVr2_Rds4oPNZSS4xW2Y3v1WVWnVXIyohGkXGKrt_D9vqlayAhztlNntA_ObVuv8az8i6Hodrg,Crpqd21CeDQCV6mi61c__hi1IMPgbIWU7NdOohxZUBQP4iO3maxccFtG,fJXwczxsMYIQdbTEkB2b1PwiSUQE7ityz5JaaRaHcdCOeXPn,Nelun,682
1jz-fVZRd2JTEbTbqJxXKUiL9t23UofkrbSrUJvsZFI3uJPLoNwW38yLjkWNtaBBhAS7KZCF2GkrtQ,S9MWs806vHdlodecJ6e0LmKnzMPshuLpgJbXOXD_ab-sVbY,oGzziKpkS7a-VSJ4Yw4ugvVHSkz0ExPwp84Bjimn119FxMo,reksai kitten,682
z_FRnmBdscBCdXWdU2xhR1amXwjdbzADFX6xdIZqeN1Wd-cCjR9ZUYlGkw-W_Zfxvem0zTIhabKa2g,CZAxhgNXEHHm5wnR6SBRTdeSIaOHBs4RS_IN8mJb_tBKQVc,018W5_-g7CuE3y3Ov5Vjs9J0Q2fMYnLl9bsyVPcoy-xa0Hia,LegendRX,682
A7yk38Ft_1CJWCYstE6o0io4ZGhggrtDtrgDFD46_fDiVMAYVEh2Cpnatf60iHS_mu3FHkrqGz3cuw,d5M3c9v9qXzxaH5Wt7rrFC9LJY-lBgg0atg9vLk6xI1-VHbiLoBZ1DvA,Lz5g_CzfxZ-JJ1hePjxnXZWJjQbNp5VfXP4_5y5TmXdCA9q8HQCjpOW1nw,why she so loco,682
42g6YMD8QVpn02_dI1NMJPk_aow9nGQ9kte_8hgSqi1QLEBcJoIaNIN7tgup9-6dwS-KYReFs-iwkg,vVlyOCmljL5c_Zvtvfahu18mZSK_m-oAChuX-Tqetu1OK1_qXGB-q77J,80P3xzQsbcSyGI4yBjBEviwhpfMVhbsDh33n5PL2IEk7ipEObYQNMAt_Dg,NPC mid,682
QEcWsNZh0WwXplckef-E62FNCqFVbZ-AimqVS-N5CGYXTNLgS5yWVBANNuAo2iuNdpm6cgliJcOFdQ,DZKaj9CGfSN-MMpXnroSo4Wh_QtiFczeX7U1VYT11aE5ersm35bnPsbp,rJuzXeTiGeeZQ0VVRLo4VpnvwDY7-BnJqcnQs0Ml5yeYLFlNhScU9NB5jw,Atrocious Angel,682
qpmjJbz8AiUTph_pEjwoa9kOrKiHjJjyiKMIM6bFjqpz-qGaUz22WBxp-2CiPRaEgpd6vLTK4FNprA,nRgJOQogAcV4F41ZfhMRsMkKBZ7ZvhLkU8LLieG5ZiCzvIbEFWfqO3GD,FwUkh5VukYJC5RThybaC72zABNcUlyzOMl5w38TwODiFauWG,Sebekx,682
ItDjJt8-MIrdeGzrsXksB1ZK-sxrvzbMQx0vKDKvDT-43dDyn8Eeha-QH5l1LVRBTzR1PLTSYPGO5g,DGPkIldk42S9542hQHDA_Ofy5r-J7aaTcpjbcGHtiVRAAaI,Nf4wEwhEl01sqU-c074ip1vAqzdey_FrFkxP974X3L0VMIw,rly nice,681
xm51IuOFreUEySvFUr7pxbVosw3r_29Rut5Ok8bwLa4loC_Vp_g_evPpMgV5fCbu1zK9_nEje2GZkg,TXXtbIA8OfrJpljcRegS-_JKdokhcJM_ZBj4VlVdMw9e9WM,a4M01ZFVJPgShXACMx6C9HLOlPZr0bSnlJaoMXOFNs1olVmV,MywTheKebabier,681
juXdH9a768jjErNVyxaX57-p43Da0SM1-LQ5n6ut-GOZ4y61ewmOLYx4w1e05IvDw6HaBjRMXo0r5w,D0D87eoROrNjtMeOjRIiRPZ0pvkl6vLYGkPMN7tUSatpLCnfRFXA1erm,jabpyfpeG02Wiy-rTZxzWjEhK7RYkdMJqzVaRInYetG44BdB,Spear Shot,681
zCzQCxEfuEn2CqB2WOjyjxsZxKX4w0QSBjIwP-WeqeEybEfkkEI8bi8i-Z4gtXlglzmG2ao9gggIrA,eofW8gdzgxjjssjXXreEMoy7EXoeTyKJiKAFtf4q_bws_UTSZ-pcMI4D,2Um9SFD_DSDgZLfFCoCL_x_1QHxKEkUejpyd-4hDH7TPaqo4RhbSD2Qaqg,DZIK svns,681
lzzug18Z4qTJHL6491_K_Grrr1FgOt36xh-zmKZhD5UqmWOgwniwoR53V_SWAqp0yScdP38PkTNXEA,jDW-JVTXCo3uFmzFwZCzIOJXC5DSN4m9PidbBwCJM6FJex4,GWMXAXh92C0jtA9NjEvuJyhATnbi99gjxSzjSpnBDMlksjo,Apelka,681
lD6ZvgmR66ngcPqiYrDB97S6bUc1itSJ76KNE00MnHrWrpp6bLggs512vF85g41WwI8AVMObdQXjtQ,o0MIHDCL3J43yFd5jyfKK7bJAfEIMgTNCPzknwcFiTzikmAIsS_43Cxi,dxKtfpDDXnVBEbdkVqK356w9kaSCwvN9i7PEezCtwoYr4BMeB5SwKsbF9w,Foxfpx1,681
Sm2eTCSOS3JC7BTAfqmsrWXu2fl_ImcbtDcuwbHYVOlcpUlVavjoAKeFDIvl9upITYCb9591mIQ-Gw,JVz0DB3nrC8nMrXjLxnXVd2q6vQvltWhDtFxYj8uj7OcCQ,sHh0RNLRS33BnexlVri500h3Wad7jgvot185gYCERr-ABWo,UFF Sayna,681
IIA6TsakG6ZrGurDxFm0fjLjPo4GUCQGfQ6AWMSsrFHJ7frxnZj2y41rudaM8nG4r4OLsu1fWS_ppQ,jBkt8oS6tVucHA-fu-gqmbOgpeheGZr6TaiOn-cgzxhi26k,JnoCtcKZW2zPSBbavoiB83VjIfyL7qN6Bixb4WKN66FTSVo,J3rkie,681
7mVGD68948bsRa1tShdxs-XUUfjzQXm_wEexu8TLL-Q8yU0v9w1V2sTOJjLG9amFXYL8LX8ySobe5w,Wv_KHExJtFdWSs3aP8BVxfq4DqPl2C7hIDzh6PCU6mp5IQ,_OW4SjkHdcBQFiGvd1jiKCLm6fgDqoyL9PXn6BJrSjBfpvQ,TeaZing,681
laNIm_8rbUXxVdrL2C6tOHfaALwpYhvZXdmzMPRX3Oc26CwkelbMwMHjgKfBYvOKwxq2HhIVK460wg,FohyVScY_PjEiebf0MO6xTw-b0Vscrs52NnxIop7atzJQA,O2aQtw9IRAjLHreMhUbSNkUmU4w8tiVmbt880i4cyacegAI,Apoooh,681
FVP3XwoTHl6l7yBMbOczVCUsDenwFFWS8IfZrO-nYQZWrRvbygP4YoidmUkgZmsL2NKa68nq3pHapg,uIZcEV1mNYzVC6SUWKDTWtkfIAeyBjIPrqsfdGhdNvA_7vQ,LUD20aA4UmfOmzIrxBGMxcupqIY2pEcUNi3KPy7O74h9WoI,small pp sn1lle,681
TgyIoLl_SthXjcVNGkQTOG1wMTHIQEIAllRpbSDlePK5m4pEm-KAmBHhGzyi28mBFKkqJ9Oya4pe2g,O9QSxN7qZXOeszP3xwY3Fap9EiPHailWloZpxa4S_39dPI4BpUR3revD,rNhu5kmrNM4ZIIR1VAzOjjhwuSXT2Ef6K3IJ4EjqjKnKjiPj,EU Prince,681
hPUKwyyGCVoxhcuCvGnt2FBYsHWzHuWcbB_QjpqJC_yBvaoj2X7PkZz7NqqUnCNOuCpHSfdnOw_StQ,Skdp17pY5Vm8DPe4w90XO58ve5RYgzwz8yG_RpZQbC02D6A,AOK2t9riN9ZHcK7eCSSa-AmcxmOxsuLzbGcsV4mani0dd6w,trust nothing,681
kdl6DTqoL-PEY3Px87KPlnWLYPUzRR_d1QxE4ggoLibfghNjud5mgu6hiqiL_thuQiKoVDzNTPECBg,oiQlm2K8OSfMHrTyJxtCsUtakRMxOB08mRdNCPQlOkynDY0,JWB-R9xBUSBUNAk_EEuM4DKyZkeRvTmBHaEW37kqg9e6MivQ,Byczak,680
zYJVqNJzNoZTAVQpCpMkFFiFAPzvCYQVhnWcCO74FAbf-lLPWGFeqHK63Qe9s6Rno4RlVw9AuTNQhg,pGr8PRv316DK6N_7Z6WsuG1G9u_f00hFiM6GnoNq8_FQmhygd6riYU_P,sJL53nqOakZMnI9hb2Ol75L3aqKiVJVisrwHLBIglmcmE-TYv_wcEl40hg,twjnnehzt,680
g4vVQAlmo2eU0hHr9sMv8MLNEjxVP8NfZOm-PXKOvtQ0SLOZ1uf-jzH-0mluKEmsfdOQ8H7XVpmfZA,qP65qF_QTlPdbs1BvMFDFiHRcYgXqfO77nUsOrtkjo8_dZ8,izllxXnJyhzTgsFhBu5PeoUISZ854jQfc90UWcmFJAnzMr4,Wuljam,680
_gIW6rvPiEWQSkl-Rq02fn4rGZzATX3Bn3MqbiMAdQnLqg6mJvhEBudKfx8F3lHXWJwz8HwAu_tylg,OP8cwDIUt5wqr2PAK1XKlGAf5i-JuVCu09VGYsUORTZCosw,HY4Bk_uGo1i_d1fOLw8HkJKtyY4yBHVdfCVP2L7kXGdk1K4,Aurien,680
iJuEMtbRUM0LWT0VlpM9GNazfXclwDGcAIxPX_mhWOYB9SpAOJ-fD1rN3eYCTFXiE5vMJ7dgeVkr6A,m-WOLyxu53QB7WF0AgZ9qqjdK-NEw2B-jo8Qh0--6MXJwteTxcetYIyG,6GhQZGApTGCWG4EaKbTfKJCIMrsj9G2B_ejJztr5fCI6R-S8MC_OknG_GQ,Polish LeBron,680
-cwjPF2264Qp_6UWzPwXAtOD9HxyzdY8-a9cgMiUU8BBaAnhzEGVFQ9n1FlWsbQIQAqgHbn5dFVLTw,ftq4TWVwfBmFYFm9mAg1tHgsCIyZ2_sqN_flxAZLDC3PVNzCqwL1IVuC,ZjpZxaDgSV5AEiVY4_pHWn-vT4FKeGzyO7OtrI8evO5eAxVp,TypicaI,680
zA4aGf1pX3wV0rHkTra7olybNQk22HkkuprsYraqVpHSVyTFVJNAJFrLU2yjvnHvi5zHqPChGE8GGw,dKCqLZdIBYT-VOGuTm2Dp--eR3K8Dv7z_KaxBGwk9q5LufWnfPaVn8v6,WO3qPEI1IHW-XlLqKdVkjCuiN75iAkjl0Z4rHqYMaC_Kw7jvWT7whTi0aA,1591,680
3mF9yV6i4zshoagFJMBWomXeu6la7HvgWpYyWnCP-UzxBasvfw7BAXY0I_45ZyfZSZwJq0ajsbEgAQ,Cqj3DSgFip0rlaMeuhLj56qUZDWETeUNgmUin8QWdgKUbJl1SF5QtbcF,hY-3exCtkhp2K1q9vew37zpYLao35tAa0qOz1l4WqIOmGNYA,PoIish LeBron,680
y9JE4wb6RmkmA-PvU1YEyOhizn7hmr0NzzBS-hhgnYUgM8SM5mlh5-CC_HYZcnaE9mtkKbWWR_0JWQ,SmZJfLjDBEjoKICLweX8SggkDf5Ph2bZER9CGcX8lLE8kg,uV32XiBCCHo0q183DkpT2UJnmmboRzsX8fU4jH5IuZvGarQ,Husum,680
NTi4JXtWzhPea24hFVIyBFAZNco5oUn5vk-QOAhcMnxmf6ZcT3L-0v9Lfv3UgluZxhGHyJPiokLyLg,tHgZBNdyFLzXyRXW7_WIioMOEEQdEmDmM0Swoct5jnGgRRTZPzSWdXIL,pPXLhJd58X6VZMrUTzcxtAMvT_V6raYnYiAaVPBb2sTQkQfh,UNREFOPALISRMED,680
bOpixJkD4XRAWS1dhkZekSYv7UiP-IDxU2is54VoLj6AsQTikprH-4rvXONDNiUjF-Aw5dMcd1Khtw,nqwZLvPQy5HqQex0xFLuBWNl5pvvdQ213ozHxPyLWd_rmwapUgHbvj2A,Mk4p5mK19BjzSoa5CMaRhdnIGrQf-DvCXzjUvOqFdM8DAdcXSX189OdaAw,INTOXICATED48,680
DUBUsdvdPy7Mp8R4u6Wsz7s-UzEg1h1Jg0r-FEeY1FZfO-kSJ4v5KfOWcNX544o9qxnilg1PoD0L8g,6dmZJNvI3RFAiZM9QCz7YV4Jec1HFBIzEX1KBPNuD46DqgYa-rpokpeo,ojXEP_oRM-3MC5b2HD7rb1upl7nt-rNZ26BRR_1LkX97uWZPUoPT1nrvtQ,rongea,680
8PpQDPOZKLucT6vTrVDB_t9ZxTq6OQA2MqGbHdOlWc_6BzM3UA6DWK9cNt2SYF7nFbMWlyXr2fcKEA,Zf6RqlMn9u1zKSDOKrCyi_qJ5s9JZ85pq0OOYmA3AXHj2g,-1K-5gsNsZX7-TD72iZL02uQOAt7tDLIf9swv4Zt6WUk7hM,Murabito B,680
RZB3ysDh4wY4O4THi9gerGLTwQYNIibf-OlhnfXe9RW0jRfwbmEgEQeZlwUOHIHFlK8nshwUEeycuQ,cc4GGWzUAf-SB6cDtDEDplqaT-1lKjJ6C9adpFg5QhHw5rDHTihynRCA,YzoZBN-2l6uRf5dl10oNpnPkLUnkZ1lZprCGpiZWkRK6jVkhJd1qyazrrw,tempwygciybpjfhp,680
qSxIKy9ldgvhqnXB16T9hy3bI4wjo7c0N8cIy7AHWGG2o618Kv8UdD-0JroZ6eeIgHV6QSDXTWWKQg,dzgHehdhvvfGfaGNCOiDSei3ABtP_Qt5EyrPRbHZUWwhQsWlfAqJEL6V,3M9OzUexbniierJJ74G6HPM4ubmwwh1us1u7FnhukZaauB_b,Past tense,680
aqSfkR8nVmTw8g46D3BkQ1yRpqz0cMXYmloaYKu3CpZA1K7j41xbQGg8k5NWZwY-CeW8tnQQxOZZxQ,vfFb6PAO896kOVVIpMdPDTaiRuRlxZht-F-bjozUp-xAeA-ZIH7G6j-1,9Du7NDHSpKVEgUV9NUfTpVWIyZFPIn0OfKIuCeRuR3zYdtWRGrk8AVJDAw,Μaνe,680
eyqIZUH8cAj4ESrPzHvujAFLtouaFgwr8KmigoKtodFuEz9qo7HGrUgUkCzKPFLyMNwbkehT_h3hxQ,GErIPddTQR3v0f6hiYrIXU4owP5nX9ma4hjy_GZQoQRvVw,8_7K8Z7dzgKO0x_LWCCB5x8TGj6eTjUvEPXVYN6nNbFQCyM,GG Sir,680
eXBvp7ySa2wZv5y98HK8aWomNpnePu65tL0Q11QorNlL749piLxWKa--xnJGEmUNy9q8-hA704CsWw,M8c-K4Tis_4ov9TJsIcA_uD3hTaHnFp8bB6Pz2KzEp46l6A,enMZXVyMkHNlQ7Fwmo-JfXdxdomlZh9k0814nA1u-czrS7k,EpicEnderdragon,679
